,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0
0,1,1,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_-0.05_3startStage,BERT_small,1,SyntaxDataModule,False,-1.0,2,0.9980000257492065,58.0,True,BERT_small,64,0.01,-0.05,3,,,,
1,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.01,-0.05,3,validate,0.5155338,1.0,2639695.0
2,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.01,-0.05,3,validate,1.4933571,0.42833534,2639695.0
3,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.01,-0.05,3,validate,1.501523,0.2611178,2639695.0
4,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.01,-0.05,3,validate,0.5255688,1.0,2639695.0
5,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.01,-0.05,3,validate,0.5093587,1.0,2639695.0
6,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.01,-0.05,3,validate,0.5387984,1.0,2639695.0
7,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.01,-0.05,3,validate,1.4792999,0.49804688,2639695.0
8,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.01,-0.05,3,validate,1.4961193,0.2630709,2639695.0
9,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.01,-0.05,3,validate,0.5512968,1.0,2639695.0
